"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C400290CA",50.4989737974833,-0.00261796060400164,0.056389794740248,0.680157331895275,0.999708752221059
"CAALFM_C400300CA",2534.87573904588,0.00423920503983861,0.0528993216440125,0.828432298187148,0.999708752221059
"CAALFM_C400310CA",2801.43970106384,-0.00501927751220131,0.0540427522632032,0.766454586525473,0.999708752221059
"CAALFM_C400320CA",534.900475128338,-0.00183697113723603,0.0559319575710213,0.855633001114658,0.999708752221059
"CAALFM_C400330CA",8159.20210695654,-0.00183616599324487,0.0560228933538597,0.829212526686855,0.999708752221059
"CAALFM_C400340WA",3230.10631604589,0.000157780649743742,0.0522630547001488,0.97055435397443,0.999708752221059
"CAALFM_C400350WA",607.693713281766,0.00468650636821343,0.0558719491950635,0.666855891316398,0.999708752221059
"CAALFM_C400360CA",503.201069984319,-0.000526852240365165,0.0544492096307533,0.970884544620161,0.999708752221059
"CAALFM_C400370WA",1138.38863884521,0.00731745137880907,0.055975649405221,0.547504675815738,0.999708752221059
"CAALFM_C400380WA",1743.86231095673,-0.00543395619401357,0.0559096814174392,0.620622385632573,0.999708752221059
"CAALFM_C400390WA",1966.54694213581,-0.00259890102318875,0.0549513383187801,0.848240986942004,0.999708752221059
"CAALFM_C400400WA",1934.07794356514,0.00871556638152398,0.0531249358471089,0.669457147719732,0.999708752221059
"CAALFM_C400410WA",1447.65551432192,-0.000280009031942942,0.0553950877945867,0.978682430323825,0.999708752221059
"CAALFM_C400420CA",3445.57686050608,0.00361488654880885,0.0564265603302627,0.59705367531102,0.999708752221059
"CAALFM_C400430WA",623.008999974087,-0.00206081174429993,0.0554230655537462,0.857204381980011,0.999708752221059
"CAALFM_C400440CA",968.205483078592,-0.0108229053566586,0.0562523550730609,0.439375803705699,0.999708752221059
"CAALFM_C400450CA",24.7472708363763,-0.000596474622529717,0.0565051476139268,0.887187972526404,0.999708752221059
"CAALFM_C400460CA",1588.89324471952,0.00852705988315637,0.0546707262658842,0.616779344156303,0.999708752221059
"CAALFM_C400470CA",1424.74683279636,0.00243320909154436,0.0540333816522673,0.882675198365487,0.999708752221059
"CAALFM_C400480WA",286.08878226305,-0.000658418783611739,0.0563510453844355,0.908658399615482,0.999708752221059
"CAALFM_C400490WA",105.369049208044,-0.000405807751124341,0.0565097266157393,0.91901537679461,0.999708752221059
"CAALFM_C400500WA",614.592452654061,0.00309051136762352,0.0561552078170588,0.714761149330644,0.999708752221059
"CAALFM_C400510CA",1531.43254897156,0.00134132984658207,0.056618635997909,0.8655043651066,0.999708752221059
"CAALFM_C400520WA",1598.42461359898,-8.50292875393257e-05,0.0565288146020978,0.974807759141334,0.999708752221059
"CAALFM_C400530CA",3.14082851736986,-0.00248523436419416,0.0566681244636908,0.409807317138692,0.999708752221059
"CAALFM_C400540CA",2266.71294997513,-0.000825625314628304,0.0565269766727611,0.832086831107017,0.999708752221059
"CAALFM_C400550CA",23.1677198552379,-0.000469287601871709,0.0565363895720467,0.899755342548383,0.999708752221059
"CAALFM_C400560CA",451.946923046434,-0.00573482954269198,0.0543217549582578,0.72679548133496,0.999708752221059
"CAALFM_C400570CA",1765.5086055442,-0.0115331232866043,0.0486692893049532,0.669952947901272,0.999708752221059
"CAALFM_C400580WA",392.287250584147,0.00324330909225326,0.0555992258364527,0.777934863893373,0.999708752221059
"CAALFM_C400590CA",2249.56129090399,0.0021769804556143,0.055897369286239,0.822590732706895,0.999708752221059
"CAALFM_C400600CA",1271.46725804335,0.00357237363971713,0.0561242357821198,0.687864640003083,0.999708752221059
"CAALFM_C400610WA",476.2911231895,-0.00229328184899534,0.053950526800728,0.88935615360617,0.999708752221059
"CAALFM_C400620CA",994.680369627793,-0.00371931817329838,0.0563963943963341,0.596148520737146,0.999708752221059
"CAALFM_C400630CA",1480.08656598153,-0.00715992619421436,0.0560454858148732,0.543599340954294,0.999708752221059
"CAALFM_C400640WA",15.8797534879533,0.000518106249048512,0.0562987320123986,0.937362442761929,0.999708752221059
"CAALFM_C400650WA",3847.32084054724,-0.00233439821781149,0.0564633304524109,0.669645644194907,0.999708752221059
"CAALFM_C400660WA",2349.5779412922,-0.000533541003640986,0.0565299598383653,0.885387762097158,0.999708752221059
"CAALFM_C400670WA",649.041652583602,-0.00158558583862416,0.0557907767464948,0.87047805997218,0.999708752221059
"CAALFM_C400680WA",683.100716082368,0.00244143164276052,0.0563943625474535,0.699888444610575,0.999708752221059
"CAALFM_C400690CA",39.1254515031144,-0.00113052604700763,0.0565218562016804,0.78712283331101,0.999708752221059
"CAALFM_C400700CA",943.663799429132,0.00231981698765759,0.0557234661986855,0.824952449136531,0.999708752221059
"CAALFM_C400710WA",1277.07971872518,0.0019023277169239,0.0555710584500735,0.866786464450127,0.999708752221059
"CAALFM_C400720WA",178.491224522942,0.0226147978695381,0.0604418410978466,0.177815202751356,0.999708752221059
"CAALFM_C400730CA",81.1928198892747,0.0259623922496399,0.0636255546160567,0.0704508475877194,0.999708752221059
"CAALFM_C400740WA",359.170111119791,0.000834136293950748,0.0563231233702723,0.897701195213543,0.999708752221059
"CAALFM_C400750CA",157.382615670202,-0.000191719299720568,0.0565471262225908,0.952842708434509,0.999708752221059
"CAALFM_C400760WA",846.89565813547,0.00800834457248904,0.056864940814167,0.343563174513969,0.999708752221059
"CAALFM_C400770CA",1859.65967803787,-0.00743364991328082,0.0551294641042011,0.615049699830705,0.999708752221059
"CAALFM_C400780CA",1662.52164965956,0.00353145975198594,0.05583842308263,0.732110146325012,0.999708752221059
"CAALFM_C400790CA",201.524043391166,0.00325623714048317,0.056140577317565,0.705707621114811,0.999708752221059
"CAALFM_C400800WA",475.071742042851,-0.000292290045070878,0.0561185235559765,0.96848603371158,0.999708752221059
"CAALFM_C400810CA",447.127096496404,-0.000380203898652684,0.056569999616076,0.901744635320934,0.999708752221059
"CAALFM_C400820WA",1316.79858502245,-0.000538319395158472,0.0563565835325499,0.922759334737393,0.999708752221059
"CAALFM_C400830WA",955.42482552005,-0.00121964564790998,0.0564582250949782,0.8038960272613,0.999708752221059
"CAALFM_C400840WA",1062.23571944531,0.00293598398371693,0.0562615236037696,0.701189150680284,0.999708752221059
"CAALFM_C400850CA",65.8108111953659,0.00153319092060193,0.0564718980053925,0.764792092819229,0.999708752221059
"CAALFM_C400860CA",418.624498965893,0.00429277864226486,0.0564059683131832,0.567421057383338,0.999708752221059
"CAALFM_C400880WA",1278.09903168872,-0.000714107203570885,0.0564896169074557,0.86876833684841,0.999708752221059
"CAALFM_C400890WA",14431.3232800753,0.000267220276893993,0.0562448310439524,0.735424862548748,0.999708752221059
"CAALFM_C400900CA",4.52347756403605,-0.00258683776326058,0.0566941335653842,0.322392116543244,0.999708752221059
"CAALFM_C400910CA",624.433342425545,-0.0010795169805002,0.0560837708528558,0.890970416519604,0.999708752221059
"CAALFM_C400920CA",121.147767225913,0.00185839489916534,0.0563742152251605,0.76484593255622,0.999708752221059
"CAALFM_C400940WA",154.283248775785,-0.00274340105805934,0.056168551070469,0.732537864798969,0.999708752221059
"CAALFM_C400950CA",359.250368779998,0.00169338348119328,0.056471293827524,0.744465108405012,0.999708752221059
"CAALFM_C400960WA",207.676553255298,0.0266924212999823,0.0642526859152411,0.0624489310532053,0.999708752221059
"CAALFM_C400970CA",3285.33077755689,-0.000360184957309543,0.0565656571609015,0.906133273290021,0.999708752221059
"CAALFM_C400980CA",28.3412888432332,-0.0121066558936085,0.0579744756032362,0.143079829434697,0.999708752221059
"CAALFM_C400990WA",76.815020913763,0.00346547103946269,0.0566986851341679,0.364809951401625,0.999708752221059
"CAALFM_C401000CA",616.921408693231,-0.00287865260563175,0.0564453751956084,0.631031601704166,0.999708752221059
"CAALFM_C401010CA",1228.54216994322,-0.00223039435992694,0.0547109911794097,0.870147319759778,0.999708752221059
"CAALFM_C401020CA",2491.80899719492,0.00226425416562444,0.0560590267545549,0.796002985223097,0.999708752221059
"CAALFM_C401050CA",31446.6911093411,-0.00221579230241668,0.0564554209808917,0.683184995684893,0.999708752221059
"CAALFM_C401060WA",3807.13137363982,0.00477755197786997,0.054610060332607,0.760935043135481,0.999708752221059
"CAALFM_C401070WA",25.3287009868424,0.00496299066127771,0.0569534465109272,0.0321072908062359,0.999708752221059
"CAALFM_C401080WA",1366.83113428324,0.000720427839721367,0.0563674941531583,0.906669838992681,0.999708752221059
"CAALFM_C401090CA",129.583897008003,0.00420529867426351,0.0551553902241681,0.756829550953644,0.999708752221059
"CAALFM_C401100CA",896.071959089506,0.00522817109510141,0.056456467443608,0.407660170365098,0.999708752221059
"CAALFM_C401120CA",400.012727495371,0.00176852324914884,0.0555013741574149,0.872996163546109,0.999708752221059
"CAALFM_C401130CA",188.757783097327,0.00116912178413646,0.0555414535900974,0.917369154102631,0.999708752221059
"CAALFM_C401140CA",675.08884281731,-0.00377310031102503,0.0563454354909844,0.611474619879032,0.999708752221059
"CAALFM_C401150WA",623.202092878986,-0.00152479863052177,0.0527648884377326,0.935885716075208,0.999708752221059
"CAALFM_C401160WA",626.76316272864,-0.00393633324309843,0.0567271756348796,0.335890512353593,0.999708752221059
"CAALFM_C401170CA",37.4382751531366,0.00427391456656325,0.0568249377813374,0.175268231935806,0.999708752221059
"CAALFM_C401190WA",1714.72207385243,0.000577168470653069,0.05352627379715,0.953281617469308,0.999708752221059
"CAALFM_C401200CA",1692.20497676611,-0.00222756577287765,0.0563180513598629,0.737924376382401,0.999708752221059
"CAALFM_C401210CA",2.12368811626423,2.84544361669786e-05,0.0566342598795548,0.989336620506615,0.999708752221059
"CAALFM_C401220CA",89.4696993482011,-0.00109876716648901,0.0555455150013572,0.919518424146362,0.999708752221059
"CAALFM_C401230CA",463.922457474458,-0.00689551796509129,0.0538193996891242,0.70405064220538,0.999708752221059
"CAALFM_C401240CA",301.249393694121,-0.00148439083194918,0.0551108586104273,0.907067293629766,0.999708752221059
"CAALFM_C401250WA",276.50072073984,-0.00479481311137478,0.0557892318578546,0.666675319709975,0.999708752221059
"CAALFM_C401260WA",774.187892367101,-0.00071911573526385,0.0563362354796786,0.902353107307395,0.999708752221059
"CAALFM_C401270WA",65353.9515827236,-0.00155541379718821,0.0564585913556763,0.756069454338844,0.999708752221059
"CAALFM_C401280CA",936.003984391537,-0.00250494066805389,0.056067787885116,0.76944606816283,0.999708752221059
"CAALFM_C401290WA",1070.34156125602,-0.0140352548460782,0.0526261259252781,0.533193034378111,0.999708752221059
"CAALFM_C401300WA",1468.79311898765,-0.0172982382911376,0.0577718656647976,0.289282710474016,0.999708752221059
"CAALFM_C401310WA",142.839390872141,0.000950167164205079,0.0554894726085192,0.934590397182136,0.999708752221059
"CAALFM_C401320CA",150.03228986578,0.00596144269748428,0.0568337733575826,0.307672313424219,0.999708752221059
"CAALFM_C401340WA",243.428496927511,0.00703053721444682,0.0571315077268766,0.133901903034983,0.999708752221059
"CAALFM_C401360WA",4947.07380983608,0.00145439162114555,0.0558495534550599,0.883216614647436,0.999708752221059
"CAALFM_C401370WA",6502.33833917135,-0.0029998699298952,0.0563792514436187,0.650580207755163,0.999708752221059
"CAALFM_C401380WA",501.399813257153,0.0148340317674446,0.0573433594693998,0.323192109903802,0.999708752221059
"CAALFM_C401390WA",285.988322830102,0.00281767612468198,0.0567148676178912,0.281032005675897,0.999708752221059
"CAALFM_C401400WA",70.6380211918483,-0.00134051006174109,0.0561655601086341,0.858045563821322,0.999708752221059
"CAALFM_C401410WA",1321.87292892641,3.21453056684403e-06,0.0557906946954147,0.992782266774379,0.999708752221059
"CAALFM_C401420WA",633.323477384301,0.00967948519741644,0.0560631893763412,0.480765261357312,0.999708752221059
"CAALFM_C401430CA",490.209238025423,-0.00440826592414569,0.0552322986812133,0.738233963413439,0.999708752221059
"CAALFM_C401440WA",2002.56971420309,-0.00559710539353782,0.0560396123696258,0.594967549072976,0.999708752221059
"CAALFM_C401450WA",3259.16200136106,-0.000353120576769797,0.0565794965335845,0.900841342075231,0.999708752221059
"CAALFM_C401460CA",1038.71991667902,-0.00454252067264826,0.0556301143347237,0.683138468931873,0.999708752221059
"CAALFM_C401470WA",275.249058721657,-0.000342050996885086,0.0542475845972922,0.980611606959494,0.999708752221059
"CAALFM_C401490WA",5276.39960973948,-0.0010051688959688,0.0564660996719394,0.830706639888463,0.999708752221059
"CAALFM_C401500WA",575.594614637989,-0.000297732373812186,0.0565418232918628,0.930209043775303,0.999708752221059
"CAALFM_C401510WA",2245.26247998219,-8.21784450109804e-05,0.0562008293326131,0.98712570037548,0.999708752221059
"CAALFM_C401520CA",32194.4668628242,-0.00135820797471201,0.0564819696266561,0.770890945949177,0.999708752221059
"CAALFM_C401530CA",2250.57876329269,-0.00479252039822703,0.0567049122984311,0.375907247101797,0.999708752221059
"CAALFM_C401550CA",509.75031998923,0.00824465725839767,0.0562985615865613,0.471177906840584,0.999708752221059
"CAALFM_C401560CA",418.588141782759,0.00444894318785912,0.0550606108935558,0.747700840679425,0.999708752221059
"CAALFM_C401570CA",23.0498311728623,-0.00163982922630486,0.0564877353264331,0.734673031110709,0.999708752221059
"CAALFM_C401580CA",116.44303905252,-5.3691660765643e-06,0.056561694277819,0.993294352199519,0.999708752221059
"CAALFM_C401590CA",21.8177093843641,-0.00045434463202765,0.0564946551252512,0.915189644251069,0.999708752221059
"CAALFM_C401600CA",21.3196474646045,0.00136489112630735,0.0565989290862759,0.674424199989219,0.999708752221059
"CAALFM_C401620CA",1.8658261358973,-0.000428974624440801,0.0566510366517735,0.755950577455103,0.999708752221059
"CAALFM_C401630CA",14.7047708227198,-0.000267487699004825,0.0566139749962551,0.908255367589264,0.999708752221059
"CAALFM_C401640CA",5.47885457829152,-0.0045393770683863,0.056882824220119,0.0793430630652467,0.999708752221059
"CAALFM_C401650CA",777.933789882532,-7.56336141438006e-07,0.0561431331809507,0.995887566590656,0.999708752221059
"CAALFM_C401660WA",1400.54236278328,-0.00238359628170922,0.0560821821195045,0.776731062897659,0.999708752221059
"CAALFM_C401670CA",530.221324055775,-0.00368969235231184,0.0529249850055786,0.846270801543916,0.999708752221059
"CAALFM_C401680WA",415.771707000048,-0.00976552718889788,0.0540057385537291,0.60734279952716,0.999708752221059
"CAALFM_C401690CA",3087.12066557399,-0.00062519395528355,0.0563947994417436,0.904993541939977,0.999708752221059
"CAALFM_C401700CA",15595.5226564107,-0.00595505410332209,0.0560623049023538,0.615791025420694,0.999708752221059
"CAALFM_C401710CA",2935.41956615022,0.000599173829867896,0.0560430141090342,0.944833069058778,0.999708752221059
"CAALFM_C401720CA",4684.36946168263,-0.000223550003865115,0.0561596392706899,0.966141431999131,0.999708752221059
"CAALFM_C401730CA",1239.63739171682,-0.00236572492319993,0.0560007551372292,0.79390725620778,0.999708752221059
"CAALFM_C401740WA",413.852104293189,-0.00135506812560334,0.0564376657108295,0.794546848064804,0.999708752221059
"CAALFM_C401750CA",65871.4138703487,-0.00296781198879474,0.0562650930315379,0.689405062914772,0.999708752221059
"CAALFM_C401760WA",621.819592476155,-0.00998544241453062,0.0566588602393147,0.389604462454285,0.999708752221059
"CAALFM_C401770WA",3348.74638774072,-0.00801451389964219,0.0558246200752504,0.541543005135589,0.999708752221059
"CAALFM_C401780CA",719.85635888645,-0.00280537086368738,0.0553972389751841,0.814121090285258,0.999708752221059
"CAALFM_C401790WA",394.641379192447,0.00346296940577877,0.0563740010807596,0.626938350611266,0.999708752221059
"CAALFM_C401800WA",45.0251804141198,-4.13623691041695e-05,0.0565838347032087,0.984228028292415,0.999708752221059
"CAALFM_C401820CA",2370.34354248167,-0.00291084504736572,0.0563813361477913,0.656817452255091,0.999708752221059
"CAALFM_C401830CA",805.237844233101,0.00489907287184595,0.0566276086687996,0.438946823287105,0.999708752221059
"CAALFM_C401840CA",5113.88706787187,-0.000510393334097911,0.0560269340716503,0.948242581821524,0.999708752221059
"CAALFM_C401850CA",69.488083735808,-0.00312792125545374,0.0559531132174236,0.742009228445073,0.999708752221059
"CAALFM_C401860CA",57.4317094076727,0.0171047536679779,0.0596674547478579,0.081369172672267,0.999708752221059
"CAALFM_C401870CA",2222.58714852134,-0.0095082160838908,0.0554537478822853,0.537534662535852,0.999708752221059
"CAALFM_C401880WA",1323.09650941047,-0.00136691930895084,0.0547448939814958,0.897966493981327,0.999708752221059
"CAALFM_C401890CA",1583.20410217184,-0.00137368832173585,0.0555035850593164,0.89642931202648,0.999708752221059
"CAALFM_C401900CA",37783.2059611038,0.0605089335642982,0.0763790961402599,0.0779449000980377,0.999708752221059
"CAALFM_C401910WA",434.031756190018,0.00248801252194448,0.0537297063020512,0.885566487330279,0.999708752221059
"CAALFM_C401920WA",1475.01631031601,-0.00522719789616179,0.0560447768966089,0.610053749672504,0.999708752221059
"CAALFM_C401930CA",788.515358101569,-8.17589505164458e-05,0.0563001963220183,0.985666035602954,0.999708752221059
"CAALFM_C401940WA",32.4757930650019,-0.00158144120552534,0.0561743902098657,0.833511210394533,0.999708752221059
"CAALFM_C401950WA",1834.96454931969,0.000892850848734371,0.0560055571714107,0.920510161479132,0.999708752221059
"CAALFM_C401960CA",459.167692410684,0.0169718439770664,0.0586867488435524,0.207113024318042,0.999708752221059
"CAALFM_C401970WA",339.876724912978,0.00203345843038936,0.0552534489774399,0.872206459251832,0.999708752221059
"CAALFM_C401980CA",3403.54445653117,0.00164440840341621,0.0559318945742682,0.860961941557731,0.999708752221059
"CAALFM_C401990WA",284.483274664898,0.000309269753936127,0.0562683728481825,0.967412918345875,0.999708752221059
"CAALFM_C402000CA",1587.21390124578,0.00194651593986549,0.0536001755176192,0.933185417851794,0.999708752221059
"CAALFM_C402010CA",599.540617052074,-0.0037013535000565,0.0560461398591685,0.688333446933313,0.999708752221059
"CAALFM_C402020WA",4417.15179863711,-0.00065317836703604,0.056412911793836,0.897526217505129,0.999708752221059
"CAALFM_C402030WA",338.546537003566,0.00197910605761464,0.0560310531926361,0.822128098650691,0.999708752221059
"CAALFM_C402040WA",724.079604342276,0.00032528446861697,0.0561400003061804,0.969144967827273,0.999708752221059
"CAALFM_C402050WA",1881.06198294962,-0.00062668456879679,0.0565427954991299,0.86155709578162,0.999708752221059
"CAALFM_C402060CA",3475.98565562536,-0.00177029674372389,0.0549912250008631,0.892734680726162,0.999708752221059
"CAALFM_C402070WA",364.128936400331,8.50061946069035e-05,0.0564419338017988,0.991076276708189,0.999708752221059
"CAALFM_C402080WA",384.764167903123,-0.00235406301501774,0.0563792288065578,0.706574675213684,0.999708752221059
"CAALFM_C402090CA",798.239497971755,-0.000667358159207168,0.0563379744982444,0.908592852292625,0.999708752221059
"CAALFM_C402100CA",386.18725401222,-0.00463801127571165,0.0549041677011177,0.747408683964203,0.999708752221059
"CAALFM_C402110WA",489.489166052848,-0.0163328936792947,0.0582453513215649,0.235373483361325,0.999708752221059
"CAALFM_C402120WA",3597.03488074289,-0.0012953755655545,0.0562018596447975,0.85581267497862,0.999708752221059
"CAALFM_C402130WA",586.8469626286,-0.00094204295567435,0.0565118163032691,0.821558173114444,0.999708752221059
"CAALFM_C402140CA",2237.86108722205,-0.00179657667174993,0.0564084959434489,0.74797408993709,0.999708752221059
"CAALFM_C402150CA",84.1293705964122,0.000193616850425916,0.0560190965545709,0.982821879179061,0.999708752221059
"CAALFM_C402160CA",1084.12628867215,0.00553623916799035,0.056267762466709,0.593436460780206,0.999708752221059
"CAALFM_C402170CA",405.702738481047,-0.00264578723686803,0.0563049730903218,0.705849433090347,0.999708752221059
"CAALFM_C402180CA",68.592666019381,0.00197218575237498,0.05640359264218,0.741985632674802,0.999708752221059
"CAALFM_C402190CA",12.1592752384225,-0.000162891221916057,0.056603203841958,0.947636120695064,0.999708752221059
"CAALFM_C402200CA",201.560804719498,0.000594617936125718,0.0563430045657225,0.925327675876262,0.999708752221059
"CAALFM_C402210WA",13.2627290691237,0.00395570033629285,0.0567636122882461,0.2664609871847,0.999708752221059
"CAALFM_C402220CA",24.7881886272504,-0.00479702265953152,0.0564546788251901,0.522356491990031,0.999708752221059
"CAALFM_C402230CA",7.81831243876289,0.00239667763789238,0.0567006218115659,0.283408324597556,0.999708752221059
"CAALFM_C402240CA",2.3383099676881,0.00163846624071656,0.0566806153665787,0.305776083176059,0.999708752221059
"CAALFM_C402250CA",9776.34931106482,0.00411933006182548,0.0563613400362947,0.595068689149931,0.999708752221059
"CAALFM_C402260CA",1001.79830730239,0.000145330246808982,0.0565799194723673,0.971531014219856,0.999708752221059
"CAALFM_C402270CA",10472.0486312003,-0.00299628737404351,0.0561864518344319,0.707793482221411,0.999708752221059
"CAALFM_C402280WA",3769.9681168263,-0.00125529788247457,0.0564281385779728,0.810513344785886,0.999708752221059
"CAALFM_C402290WA",2396.11739713482,-0.0103447147698154,0.0564141057155015,0.393277784929667,0.999708752221059
"CAALFM_C402300WA",811.136006284956,0.00346875200761248,0.054831424698348,0.811123837791443,0.999708752221059
"CAALFM_C402310WA",937.996764777089,-0.00962429019030014,0.053104552952947,0.643541659722687,0.999708752221059
"CAALFM_C402320CA",11338.165803123,0.00316021165198804,0.0565284527544049,0.837333647516404,0.999708752221059
"CAALFM_C402330CA",126.481155596123,0.00852996305160912,0.0569075801754952,0.335407279362159,0.999708752221059
"CAALFM_C402340WA",2347.5668437958,0.00123079226923215,0.0565847927347376,0.724411655227127,0.999708752221059
"CAALFM_C402370CA",133693.087643334,0.0232067663558763,0.0552234143571053,0.347449916521792,0.999708752221059
"CAALFM_C402390WA",41798.8968039378,0.00652878244757065,0.0569620371994992,0.61128056029725,0.999708752221059
"CAALFM_C402400CA",324.198525210791,0.0248549969198158,0.0615103746878081,0.155175874591241,0.999708752221059
"CAALFM_C402410CA",18684.757497838,0.00225341231842375,0.0566696267072345,0.720112908114407,0.999708752221059
"CAALFM_C402420CA",511.319986241458,0.00471255346122348,0.0561432493405498,0.611386203304391,0.999708752221059
"CAALFM_C402430WA",1446.4036098235,-0.00129626430347587,0.0556080297131263,0.899757703965544,0.999708752221059
"CAALFM_C402440CA",3879.27091377767,0.00725760195761742,0.05673336302048,0.383569789431143,0.999708752221059
"CAALFM_C402450WA",242.683363223495,-0.0116356573488252,0.0560030667867651,0.442778864820589,0.999708752221059
"CAALFM_C402460WA",813.31242124438,0.00569349565251493,0.0559279626229008,0.611362097669775,0.999708752221059
"CAALFM_C402470CA",3241.80714068205,0.000787319762458891,0.0556060497116628,0.907121186760223,0.999708752221059
"CAALFM_C402480CA",635.643921564804,-0.00119600771317403,0.056515779357459,0.778464054085316,0.999708752221059
"CAALFM_C402490WA",540.2779311704,0.00509869349538705,0.0553661267660386,0.698192850720028,0.999708752221059
"CAALFM_C402500CA",483.54051307188,0.000287562709863983,0.0558875329104345,0.978196875803314,0.999708752221059
"CAALFM_C402510WA",660.071846793553,-0.00278108653769237,0.0541454034271111,0.860471440750245,0.999708752221059
"CAALFM_C402520CA",364.980691019541,0.00380432832206045,0.0563670154763104,0.604511694250718,0.999708752221059
"CAALFM_C402530WA",242.439197478718,0.00772466744402766,0.0551183472173192,0.614461151465915,0.999708752221059
"CAALFM_C402540WA",251.613496824909,0.00766619685364924,0.0569889039386307,0.280988987305656,0.999708752221059
"CAALFM_C402550CA",3320.8056873976,-0.00170371782223515,0.05591303969938,0.843884472044048,0.999708752221059
"CAALFM_C402560CA",41.7053193353445,-0.000924272592132638,0.0565098529853169,0.827931043572554,0.999708752221059
"CAALFM_C402570CA",23.9746987473708,-0.00261403657320185,0.0564632020928032,0.646238263139331,0.999708752221059
"CAALFM_C402590CA",694.770295529131,0.00131566534215938,0.0542177795247446,0.93407118342895,0.999708752221059
"CAALFM_C402600CA",490.945250007521,0.00244391844184483,0.0550119676885813,0.857710461654748,0.999708752221059
"CAALFM_C402610CA",1859.32533847545,-0.00459538781532751,0.0563583800273755,0.563849924982862,0.999708752221059
"CAALFM_C402620CA",2846.63958114442,0.00334489027373876,0.0566711826519253,0.412020706224761,0.999708752221059
"CAALFM_C402630CA",1656.09293776261,-0.00187987909342983,0.0559520452490053,0.835466982908633,0.999708752221059
"CAALFM_C402640CA",1039.97005815736,-0.000952101075497058,0.0566016931170988,0.747995880356556,0.999708752221059
"CAALFM_C402650CA",4.0623986658591,-0.000924020617671865,0.0566483295764861,0.606963280490901,0.999708752221059
"CAALFM_C402660WA",48.6229048464297,-0.00117950774962427,0.0557333413777123,0.906231516861821,0.999708752221059
"CAALFM_C402670WA",338.031027033094,0.010483066929247,0.0561087905253492,0.462140681586162,0.999708752221059
"CAALFM_C402690WA",210.530692379198,0.00167409129873079,0.0559810259774783,0.853360216144411,0.999708752221059
"CAALFM_C402700WA",388.903870399723,0.00497653043640315,0.0551113096074709,0.718492603695477,0.999708752221059
"CAALFM_C402710CA",2564.75161177067,-0.00321711508546738,0.0559903416732408,0.729790350157278,0.999708752221059
"CAALFM_C402720CA",1095.6907832509,0.00604548338686435,0.0569302752776171,0.228765392134031,0.999708752221059
"CAALFM_C402740WA",1276.92985734787,0.0132150611534692,0.0573843072222393,0.304375078408263,0.999708752221059
"CAALFM_C402750WA",186.706168956149,0.000520211229410678,0.0565874592745126,0.871389985222183,0.999708752221059
"CAALFM_C402760CA",603.586911391538,-0.00331563008090969,0.0533063529392404,0.855303641799426,0.999708752221059
"CAALFM_C402770CA",604.786650213841,-0.0106583588132188,0.0557934518813596,0.47258318556041,0.999708752221059
"CAALFM_C402780WA",5510.0392636033,-0.00166457537515285,0.0562643753665948,0.803596867853936,0.999708752221059
"CAALFM_C402790CA",1777.56777635627,-0.000236093655142865,0.0565901564618175,0.926365666700626,0.999708752221059
"CAALFM_C402800WA",1148.58590409564,-0.000910420555585713,0.0565006958306714,0.832022030907273,0.999708752221059
"CAALFM_C402820WA",8.87881722744987,0.00729893124800392,0.0571311422686221,0.159985832779888,0.999708752221059
"CAALFM_C402830CA",2215.92627510203,-0.000341440157490015,0.0565940006677611,0.895246727370183,0.999708752221059
"CAALFM_C402840CA",399.048283600106,0.000451924722853173,0.054358845724197,0.978485034258347,0.999708752221059
"CAALFM_C402850WA",2457.35326375366,-0.000816857085545175,0.0564878488597533,0.851980614264249,0.999708752221059
"CAALFM_C402860WA",1351.35251762291,0.00139449390826013,0.0563636511209894,0.822481639058874,0.999708752221059
"CAALFM_C402870CA",10293.6822870138,-0.000843494706117518,0.0565330578056755,0.8243269536503,0.999708752221059
"CAALFM_C402880CA",614.857193696353,-0.00127951538834379,0.0564396909755064,0.803631112825727,0.999708752221059
"CAALFM_C402890CA",6765.06159113647,-0.00200749190212217,0.0564133815683545,0.725761476813811,0.999708752221059
"CAALFM_C402900CA",1947.60230434389,0.00514029723536561,0.0560413185057928,0.578481792304405,0.999708752221059
"CAALFM_C402920WA",905.118392197833,0.00530114128718246,0.0564502310577473,0.511312190050688,0.999708752221059
"CAALFM_C402930WA",69.2678485640918,0.00222299991436284,0.056463284468066,0.687807337394247,0.999708752221059
"CAALFM_C402940WA",6496.70827860458,0.00183700153632584,0.0564589534184671,0.735453473566941,0.999708752221059
"CAALFM_C402950CA",559.224575804075,-0.00216113087836388,0.0555595133333601,0.844439854012507,0.999708752221059
"CAALFM_C402960WA",1626.51470058332,0.00482263031356613,0.0553814791307951,0.70876023285099,0.999708752221059
"CAALFM_C402970CA",2606.58345532129,-0.00262204848848836,0.0545227728764043,0.859955005566376,0.999708752221059
"CAALFM_C402980WA",8177.21372532635,-0.00182918079192712,0.0564328047691527,0.737135651377579,0.999708752221059
"CAALFM_C402990CA",1051.81065771375,0.000392120378777757,0.0565778273501318,0.91063764661847,0.999708752221059
"CAALFM_C403000CA",143.667474187031,0.000969526345361812,0.0565517595080405,0.802450457049593,0.999708752221059
"CAALFM_C403020WA",1661.6528970526,0.00445768681023263,0.0561439401060409,0.632072825940791,0.999708752221059
